node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
organizado,palabra,organizado,,0.0,,neutral,0.0,0.0,0.0,0.0
perdon,palabra,perdon,,0.0,,positiva,1.0,1.0,0.0,1.0
arreglar,palabra,arreglar,,0.0,,neutral,0.0,0.0,0.0,0.0
abuela,palabra,abuela,,0.0,,neutral,0.0,0.0,0.0,0.0
impunidad,palabra,impunidad,Prevencion,0.7758,Prevencion,negativa,-1.0,0.0,1.0,1.0
propiedad,palabra,propiedad,,0.0,,negativa,-1.0,0.0,1.0,1.0
demostrar,palabra,demostrar,,0.0,,positiva,1.0,1.0,0.0,1.0
feo,palabra,feo,,0.0,,negativa,-1.0,0.0,1.0,1.0
levantar,palabra,levantar,,0.0,,positiva,1.0,1.0,0.0,1.0
despues,palabra,despues,,0.0,,neutral,0.0,0.0,0.0,0.0
comunista,palabra,comunista,Morena,0.7299,Morena,negativa,-1.0,0.0,1.0,1.0
patron,palabra,patron,,0.0,,mixta,0.0,1.0,1.0,1.0
suponer,palabra,suponer,,0.0,,neutral,0.0,0.0,0.0,0.0
alo,palabra,alo,,0.0,,neutral,0.0,0.0,0.0,0.0
cantar,palabra,cantar,,0.0,,neutral,0.0,0.0,0.0,0.0
ocurrir,palabra,ocurrir,,0.0,,neutral,0.0,0.0,0.0,0.0
segun,palabra,segun,,0.0,,neutral,0.0,0.0,0.0,0.0
doble,palabra,doble,,0.0,,neutral,0.0,0.0,0.0,0.0
convenir,palabra,convenir,,0.0,,neutral,0.0,0.0,0.0,0.0
error,palabra,error,,0.0,,negativa,-1.0,0.0,1.0,1.0
fue,palabra,fue,,0.0,,neutral,0.0,0.0,0.0,0.0
noticiero,palabra,noticiero,,0.0,,neutral,0.0,0.0,0.0,0.0
jajajajaja,palabra,jajajajaja,,0.0,,negativa,-1.0,0.0,1.0,1.0
casualidad,palabra,casualidad,,0.0,,neutral,0.0,0.0,0.0,0.0
grabar,palabra,grabar,,0.0,,positiva,1.0,1.0,0.0,1.0
chihuahua,palabra,chihuahua,,0.0,,neutral,0.0,0.0,0.0,0.0
empatia,palabra,empatia,,0.0,,positiva,1.0,1.0,0.0,1.0
invasion,palabra,invasion,,0.0,,negativa,-1.0,0.0,1.0,1.0
culpar,palabra,culpar,,0.0,,negativa,-1.0,0.0,1.0,1.0
maravilloso,palabra,maravilloso,,0.0,,positiva,1.0,1.0,0.0,1.0
limite,palabra,limite,,0.0,,negativa,-1.0,0.0,1.0,1.0
fox,palabra,fox,,0.0,,neutral,0.0,0.0,0.0,0.0
tragar,palabra,tragar,,0.0,,neutral,0.0,0.0,0.0,0.0
gasolina,palabra,gasolina,,0.0,,neutral,0.0,0.0,0.0,0.0
danar,palabra,danar,,0.0,,negativa,-1.0,0.0,1.0,1.0
mana,palabra,mana,,0.0,,neutral,0.0,0.0,0.0,0.0
pegar,palabra,pegar,,0.0,,negativa,-1.0,0.0,1.0,1.0
juzgar,palabra,juzgar,,0.0,,neutral,0.0,0.0,0.0,0.0
coche,palabra,coche,,0.0,,negativa,-1.0,0.0,1.0,1.0
nieto,palabra,nieto,,0.0,,neutral,0.0,0.0,0.0,0.0
culo,palabra,culo,,0.0,,negativa,-1.0,0.0,1.0,1.0
temblar,palabra,temblar,,0.0,,neutral,0.0,0.0,0.0,0.0
interno,palabra,interno,,0.0,,neutral,0.0,0.0,0.0,0.0
posibilidad,palabra,posibilidad,,0.0,,neutral,0.0,0.0,0.0,0.0
detras,palabra,detras,,0.0,,neutral,0.0,0.0,0.0,0.0
brillar,palabra,brillar,,0.0,,positiva,1.0,1.0,0.0,1.0
acer,palabra,acer,,0.0,,neutral,0.0,0.0,0.0,0.0
suelo,palabra,suelo,,0.0,,neutral,0.0,0.0,0.0,0.0
curp,palabra,curp,,0.0,,neutral,0.0,0.0,0.0,0.0
corona,palabra,corona,,0.0,,neutral,0.0,0.0,0.0,0.0
critica,palabra,critica,,0.0,,negativa,-1.0,0.0,1.0,1.0
chayotero,palabra,chayotero,Corrupcion,0.7966,Corrupcion,neutral,0.0,0.0,0.0,1.0
biometrico,palabra,biometrico,,0.0,,neutral,0.0,0.0,0.0,0.0
lamentablemente,palabra,lamentablemente,,0.0,,negativa,-1.0,0.0,1.0,1.0
desmadre,palabra,desmadre,,0.0,,neutral,0.0,0.0,0.0,0.0
molestar,palabra,molestar,,0.0,,negativa,-1.0,0.0,1.0,1.0
ilicito,palabra,ilicito,Corrupcion,0.6778,Corrupcion,negativa,-1.0,0.0,1.0,1.0
sear,palabra,sear,,0.0,,neutral,0.0,0.0,0.0,0.0
abandonar,palabra,abandonar,Obras,0.7098,Obras,negativa,-1.0,0.0,1.0,1.0
barco,palabra,barco,,0.0,,neutral,0.0,0.0,0.0,0.0
infierno,palabra,infierno,,0.0,,negativa,-1.0,0.0,1.0,1.0
algun,palabra,algun,,0.0,,neutral,0.0,0.0,0.0,0.0
presumir,palabra,presumir,,0.0,,neutral,0.0,0.0,0.0,0.0
cuota,palabra,cuota,Delitos,0.7264,Delitos,neutral,0.0,0.0,0.0,1.0
burro,palabra,burro,,0.0,,negativa,-1.0,0.0,1.0,1.0
falla,palabra,falla,,0.0,,negativa,-1.0,0.0,1.0,1.0
choque,palabra,choque,Vialidad,0.9041,Vialidad,negativa,-1.0,0.0,1.0,1.0
absoluto,palabra,absoluto,,0.0,,neutral,0.0,0.0,0.0,0.0
practicamente,palabra,practicamente,,0.0,,neutral,0.0,0.0,0.0,0.0
reportaje,palabra,reportaje,,0.0,,neutral,0.0,0.0,0.0,0.0
controlado,palabra,controlado,,0.0,,neutral,0.0,0.0,0.0,0.0
roma,palabra,roma,,0.0,,neutral,0.0,0.0,0.0,0.0
prohibir,palabra,prohibir,,0.0,,negativa,-1.0,0.0,1.0,1.0
locura,palabra,locura,,0.0,,negativa,-1.0,0.0,1.0,1.0
clasico,palabra,clasico,,0.0,,positiva,1.0,1.0,0.0,1.0
tranza,palabra,tranza,Corrupcion,0.6799,Corrupcion,negativa,-1.0,0.0,1.0,1.0
techo,palabra,techo,,0.0,,neutral,0.0,0.0,0.0,0.0
multa,palabra,multa,,0.0,,positiva,1.0,1.0,0.0,1.0
totalidad,palabra,totalidad,,0.0,,neutral,0.0,0.0,0.0,0.0
clima,palabra,clima,,0.0,,neutral,0.0,0.0,0.0,0.0
semejante,palabra,semejante,,0.0,,positiva,1.0,1.0,0.0,1.0
acompanamiento,palabra,acompanamiento,,0.0,,neutral,0.0,0.0,0.0,0.0
aprendizaje,palabra,aprendizaje,,0.0,,neutral,0.0,0.0,0.0,0.0
incrementar,palabra,incrementar,,0.0,,neutral,0.0,0.0,0.0,0.0
viene,palabra,viene,,0.0,,neutral,0.0,0.0,0.0,0.0
pruebas,palabra,pruebas,,0.0,,neutral,0.0,0.0,0.0,0.0
fraccionamiento,palabra,fraccionamiento,,0.0,,neutral,0.0,0.0,0.0,0.0
soto,palabra,soto,,0.0,,neutral,0.0,0.0,0.0,0.0
pancho,palabra,pancho,,0.0,,neutral,0.0,0.0,0.0,0.0
pongar,palabra,pongar,,0.0,,neutral,0.0,0.0,0.0,0.0
pisar,palabra,pisar,,0.0,,neutral,0.0,0.0,0.0,0.0
drama,palabra,drama,,0.0,,neutral,0.0,0.0,0.0,0.0
pedro,palabra,pedro,,0.0,,neutral,0.0,0.0,0.0,0.0
san,palabra,san,,0.0,,neutral,0.0,0.0,0.0,0.0
miguel,palabra,miguel,,0.0,,neutral,0.0,0.0,0.0,0.0
lomas,palabra,lomas,,0.0,,neutral,0.0,0.0,0.0,0.0
rosales,palabra,rosales,,0.0,,neutral,0.0,0.0,0.0,0.0
hernandez,palabra,hernandez,,0.0,,neutral,0.0,0.0,0.0,0.0
luz,palabra,luz,Alumbrado,0.9984,Alumbrado,neutral,0.0,0.0,0.0,1.0
prensa,palabra,prensa,,0.0,,neutral,0.0,0.0,0.0,0.0
rueda,palabra,rueda,,0.0,,neutral,0.0,0.0,0.0,0.0
campo,palabra,campo,,0.0,,neutral,0.0,0.0,0.0,0.0
lara,palabra,lara,,0.0,,neutral,0.0,0.0,0.0,0.0
rodriguez,palabra,rodriguez,,0.0,,neutral,0.0,0.0,0.0,0.0
rocio,palabra,rocio,,0.0,,neutral,0.0,0.0,0.0,0.0
mes,palabra,mes,,0.0,,neutral,0.0,0.0,0.0,0.0
cargo,palabra,cargo,,0.0,,neutral,0.0,0.0,0.0,0.0
irreparable,palabra,irreparable,,0.0,,negativa,-1.0,0.0,1.0,1.0
digno,palabra,digno,,0.0,,positiva,1.0,1.0,0.0,1.0
mora,palabra,mora,,0.0,,neutral,0.0,0.0,0.0,0.0
ricardo,palabra,ricardo,,0.0,,neutral,0.0,0.0,0.0,0.0
jardines,palabra,jardines,,0.0,,neutral,0.0,0.0,0.0,0.0
parques,palabra,parques,,0.0,,neutral,0.0,0.0,0.0,0.0
loma,palabra,loma,,0.0,,neutral,0.0,0.0,0.0,0.0
directora,palabra,directora,,0.0,,neutral,0.0,0.0,0.0,0.0
clase,palabra,clase,,0.0,,neutral,0.0,0.0,0.0,0.0
reyes,palabra,reyes,,0.0,,neutral,0.0,0.0,0.0,0.0
agenda,palabra,agenda,,0.0,,neutral,0.0,0.0,0.0,0.0
manuel,palabra,manuel,,0.0,,neutral,0.0,0.0,0.0,0.0
privado,palabra,privado,,0.0,,negativa,-1.0,0.0,1.0,1.0
heroe,palabra,heroe,,0.0,,positiva,1.0,1.0,0.0,1.0
heroina,palabra,heroina,,0.0,,positiva,1.0,1.0,0.0,1.0
movimiento,palabra,movimiento,,0.0,,neutral,0.0,0.0,0.0,0.0
poblano,palabra,poblano,,0.0,,neutral,0.0,0.0,0.0,0.0
organizacion,palabra,organizacion,,0.0,,neutral,0.0,0.0,0.0,0.0
elvira,palabra,elvira,,0.0,,neutral,0.0,0.0,0.0,0.0
perseguir,palabra,perseguir,,0.0,,negativa,-1.0,0.0,1.0,1.0
oro,palabra,oro,,0.0,,positiva,1.0,1.0,0.0,1.0
confiar,palabra,confiar,,0.0,,positiva,1.0,1.0,0.0,1.0
fila,palabra,fila,,0.0,,neutral,0.0,0.0,0.0,0.0
monreal,palabra,monreal,,0.0,,neutral,0.0,0.0,0.0,0.0
ortega,palabra,ortega,,0.0,,neutral,0.0,0.0,0.0,0.0
chain,palabra,chain,,0.0,,neutral,0.0,0.0,0.0,0.0
mario,palabra,mario,,0.0,,neutral,0.0,0.0,0.0,0.0
cansado,palabra,cansado,,0.0,,negativa,-1.0,0.0,1.0,1.0
magos,palabra,magos,,0.0,,neutral,0.0,0.0,0.0,0.0
madres,palabra,madres,,0.0,,neutral,0.0,0.0,0.0,0.0
polo,palabra,polo,,0.0,,neutral,0.0,0.0,0.0,0.0
arena,palabra,arena,,0.0,,neutral,0.0,0.0,0.0,0.0
granito,palabra,granito,,0.0,,neutral,0.0,0.0,0.0,0.0
fractura,palabra,fractura,Vialidad,0.6734,Vialidad,negativa,-1.0,0.0,1.0,1.0
elizabeth,palabra,elizabeth,,0.0,,neutral,0.0,0.0,0.0,0.0
explicacion,palabra,explicacion,,0.0,,neutral,0.0,0.0,0.0,0.0
hombro,palabra,hombro,,0.0,,neutral,0.0,0.0,0.0,0.0
enrique,palabra,enrique,,0.0,,neutral,0.0,0.0,0.0,0.0
popular,palabra,popular,,0.0,,neutral,0.0,0.0,0.0,0.0
humberto,palabra,humberto,,0.0,,neutral,0.0,0.0,0.0,0.0
arreglir,palabra,arreglir,,0.0,,neutral,0.0,0.0,0.0,0.0
patricia,palabra,patricia,,0.0,,neutral,0.0,0.0,0.0,0.0
asociacion,palabra,asociacion,,0.0,,neutral,0.0,0.0,0.0,0.0
gimnasia,palabra,gimnasia,,0.0,,neutral,0.0,0.0,0.0,0.0
cinismo,palabra,cinismo,Corrupcion,0.7294,Corrupcion,negativa,-1.0,0.0,1.0,1.0
ejercer,palabra,ejercer,,0.0,,neutral,0.0,0.0,0.0,0.0
trayectoria,palabra,trayectoria,,0.0,,neutral,0.0,0.0,0.0,0.0
zuniga,palabra,zuniga,,0.0,,neutral,0.0,0.0,0.0,0.0
carrera,palabra,carrera,,0.0,,neutral,0.0,0.0,0.0,0.0
panamericano,palabra,panamericano,,0.0,,neutral,0.0,0.0,0.0,0.0
isabel,palabra,isabel,,0.0,,neutral,0.0,0.0,0.0,0.0
pertenencia,palabra,pertenencia,,0.0,,neutral,0.0,0.0,0.0,0.0
seguido,palabra,seguido,,0.0,,neutral,0.0,0.0,0.0,0.0
comerciante,palabra,comerciante,,0.0,,neutral,0.0,0.0,0.0,0.0
pilar,palabra,pilar,,0.0,,neutral,0.0,0.0,0.0,0.0
hermanito,palabra,hermanito,,0.0,,neutral,0.0,0.0,0.0,0.0
modalidad,palabra,modalidad,,0.0,,neutral,0.0,0.0,0.0,0.0
narcos,palabra,narcos,Delitos,0.9535,Delitos,neutral,0.0,0.0,0.0,1.0
compadre,palabra,compadre,,0.0,,neutral,0.0,0.0,0.0,0.0
aguascalientes,palabra,aguascalientes,,0.0,,neutral,0.0,0.0,0.0,0.0
donado,palabra,donado,,0.0,,neutral,0.0,0.0,0.0,0.0
paquete,palabra,paquete,,0.0,,neutral,0.0,0.0,0.0,0.0
privacidad,palabra,privacidad,,0.0,,neutral,0.0,0.0,0.0,0.0
tratamiento,palabra,tratamiento,,0.0,,neutral,0.0,0.0,0.0,0.0
amarrado,palabra,amarrado,,0.0,,neutral,0.0,0.0,0.0,0.0
ofender,palabra,ofender,,0.0,,negativa,-1.0,0.0,1.0,1.0
ratificar,palabra,ratificar,,0.0,,neutral,0.0,0.0,0.0,0.0
llego,palabra,llego,,0.0,,neutral,0.0,0.0,0.0,0.0
amenazado,palabra,amenazado,,0.0,,neutral,0.0,0.0,0.0,0.0
eficiencia,palabra,eficiencia,,0.0,,neutral,0.0,0.0,0.0,0.0
gigante,palabra,gigante,,0.0,,neutral,0.0,0.0,0.0,0.0
alemania,palabra,alemania,,0.0,,neutral,0.0,0.0,0.0,0.0
liderar,palabra,liderar,,0.0,,positiva,1.0,1.0,0.0,1.0
cifra,palabra,cifra,,0.0,,neutral,0.0,0.0,0.0,0.0
falsedad,palabra,falsedad,,0.0,,negativa,-1.0,0.0,1.0,1.0
fascista,palabra,fascista,,0.0,,negativa,-1.0,0.0,1.0,1.0
bonita,palabra,bonita,,0.0,,neutral,0.0,0.0,0.0,0.0
gobernanza,palabra,gobernanza,,0.0,,neutral,0.0,0.0,0.0,0.0
espinosa,palabra,espinosa,,0.0,,neutral,0.0,0.0,0.0,0.0
comprometer,palabra,comprometer,,0.0,,neutral,0.0,0.0,0.0,0.0
detienen,palabra,detienen,,0.0,,neutral,0.0,0.0,0.0,0.0
imparable,palabra,imparable,,0.0,,neutral,0.0,0.0,0.0,0.0
evidenciar,palabra,evidenciar,,0.0,,neutral,0.0,0.0,0.0,0.0
ayudano,palabra,ayudano,,0.0,,neutral,0.0,0.0,0.0,0.0
quintero,palabra,quintero,,0.0,,neutral,0.0,0.0,0.0,0.0
italiano,palabra,italiano,,0.0,,neutral,0.0,0.0,0.0,0.0
sostuve,palabra,sostuve,,0.0,,neutral,0.0,0.0,0.0,0.0
norte,palabra,norte,,0.0,,neutral,0.0,0.0,0.0,0.0
zona,palabra,zona,,0.0,,neutral,0.0,0.0,0.0,0.0
centro,palabra,centro,,0.0,,neutral,0.0,0.0,0.0,0.0
calle,palabra,calle,Vialidad,1.0,Vialidad,neutral,0.0,0.0,0.0,1.0
col,palabra,col,,0.0,,neutral,0.0,0.0,0.0,0.0
vecino,palabra,vecino,,0.0,,neutral,0.0,0.0,0.0,0.0
refugio,palabra,refugio,,0.0,,neutral,0.0,0.0,0.0,0.0
temporal,palabra,temporal,,0.0,,neutral,0.0,0.0,0.0,0.0
veracruz,palabra,veracruz,,0.0,,neutral,0.0,0.0,0.0,0.0
frente,palabra,frente,,0.0,,neutral,0.0,0.0,0.0,0.0
caer,palabra,caer,,0.0,,negativa,-1.0,0.0,1.0,1.0
cualquiera,palabra,cualquiera,,0.0,,neutral,0.0,0.0,0.0,0.0
situacion,palabra,situacion,,0.0,,negativa,-1.0,0.0,1.0,1.0
lluvia,palabra,lluvia,Agua,1.0,Agua,neutral,0.0,0.0,0.0,1.0
rio,palabra,rio,,0.0,,neutral,0.0,0.0,0.0,0.0
infraestructura,palabra,infraestructura,Obras,0.9454,Obras,neutral,0.0,0.0,0.0,1.0
canal,palabra,canal,,0.0,,neutral,0.0,0.0,0.0,0.0
temporada,palabra,temporada,,0.0,,neutral,0.0,0.0,0.0,0.0
regresar,palabra,regresar,,0.0,,neutral,0.0,0.0,0.0,0.0
frio,palabra,frio,,0.0,,negativa,-1.0,0.0,1.0,1.0
esquina,palabra,esquina,,0.0,,neutral,0.0,0.0,0.0,0.0
jazz,palabra,jazz,,0.0,,neutral,0.0,0.0,0.0,0.0
octubre,palabra,octubre,,0.0,,neutral,0.0,0.0,0.0,0.0
afectado,palabra,afectado,,0.0,,negativa,-1.0,0.0,1.0,1.0
emergencia,palabra,emergencia,Vialidad,0.9107,Vialidad,negativa,-1.0,0.0,1.0,1.0
drenaje,palabra,drenaje,Agua,0.7721,Agua,negativa,-1.0,0.0,1.0,1.0
foto,palabra,foto,,0.0,,neutral,0.0,0.0,0.0,0.0
enero,palabra,enero,,0.0,,neutral,0.0,0.0,0.0,0.0
oficial,palabra,oficial,,0.0,,neutral,0.0,0.0,0.0,0.0
josefa,palabra,josefa,,0.0,,neutral,0.0,0.0,0.0,0.0
ortiz,palabra,ortiz,,0.0,,neutral,0.0,0.0,0.0,0.0
orleans,palabra,orleans,,0.0,,neutral,0.0,0.0,0.0,0.0
huracan,palabra,huracan,,0.0,,neutral,0.0,0.0,0.0,0.0
funcionar,palabra,funcionar,,0.0,,positiva,1.0,1.0,0.0,1.0
atento,palabra,atento,,0.0,,positiva,1.0,1.0,0.0,1.0
temperatura,palabra,temperatura,,0.0,,neutral,0.0,0.0,0.0,0.0
dominguez,palabra,dominguez,,0.0,,neutral,0.0,0.0,0.0,0.0
capturar,palabra,capturar,Delitos,0.7038,Delitos,positiva,1.0,1.0,0.0,1.0
mencho,palabra,mencho,,0.0,,neutral,0.0,0.0,0.0,0.0
activo,palabra,activo,,0.0,,positiva,1.0,1.0,0.0,1.0
poza,palabra,poza,,0.0,,neutral,0.0,0.0,0.0,0.0
afectacion,palabra,afectacion,,0.0,,neutral,0.0,0.0,0.0,0.0
martes,palabra,martes,,0.0,,neutral,0.0,0.0,0.0,0.0
revisar,palabra,revisar,,0.0,,neutral,0.0,0.0,0.0,0.0
enfermedad,palabra,enfermedad,,0.0,,negativa,-1.0,0.0,1.0,1.0
lagunario,palabra,lagunario,,0.0,,neutral,0.0,0.0,0.0,0.0
desazolve,palabra,desazolve,,0.0,,neutral,0.0,0.0,0.0,0.0
hotel,palabra,hotel,,0.0,,neutral,0.0,0.0,0.0,0.0
puerta,palabra,puerta,,0.0,,neutral,0.0,0.0,0.0,0.0
habilitar,palabra,habilitar,,0.0,,neutral,0.0,0.0,0.0,0.0
proteccionciviltampico,palabra,proteccionciviltampico,,0.0,,neutral,0.0,0.0,0.0,0.0
alerta,palabra,alerta,,0.0,,neutral,0.0,0.0,0.0,0.0
examen,palabra,examen,,0.0,,neutral,0.0,0.0,0.0,0.0
anuncio,palabra,anuncio,,0.0,,neutral,0.0,0.0,0.0,0.0
decomiso,palabra,decomiso,Delitos,0.6512,Delitos,neutral,0.0,0.0,0.0,1.0
cartilla,palabra,cartilla,,0.0,,neutral,0.0,0.0,0.0,0.0
ubicacion,palabra,ubicacion,,0.0,,neutral,0.0,0.0,0.0,0.0
simplemente,palabra,simplemente,,0.0,,neutral,0.0,0.0,0.0,0.0
rojo,palabra,rojo,,0.0,,neutral,0.0,0.0,0.0,0.0
visa,palabra,visa,,0.0,,neutral,0.0,0.0,0.0,0.0
establecido,palabra,establecido,,0.0,,neutral,0.0,0.0,0.0,0.0
rica,palabra,rica,,0.0,,neutral,0.0,0.0,0.0,0.0
informado,palabra,informado,,0.0,,neutral,0.0,0.0,0.0,0.0
problematica,palabra,problematica,,0.0,,neutral,0.0,0.0,0.0,0.0
fotografia,palabra,fotografia,,0.0,,neutral,0.0,0.0,0.0,0.0
benito,palabra,benito,,0.0,,neutral,0.0,0.0,0.0,0.0
pasear,palabra,pasear,,0.0,,neutral,0.0,0.0,0.0,0.0
cuadro,palabra,cuadro,,0.0,,neutral,0.0,0.0,0.0,0.0
bloqueo,palabra,bloqueo,,0.0,,negativa,-1.0,0.0,1.0,1.0
domicilio,palabra,domicilio,,0.0,,neutral,0.0,0.0,0.0,0.0
identificar,palabra,identificar,,0.0,,neutral,0.0,0.0,0.0,0.0
manifestar,palabra,manifestar,,0.0,,neutral,0.0,0.0,0.0,0.0
tampiquena,palabra,tampiquena,,0.0,,neutral,0.0,0.0,0.0,0.0
compartar,palabra,compartar,,0.0,,neutral,0.0,0.0,0.0,0.0
extraditar,palabra,extraditar,,0.0,,neutral,0.0,0.0,0.0,0.0
chava,palabra,chava,,0.0,,neutral,0.0,0.0,0.0,0.0
trago,palabra,trago,,0.0,,neutral,0.0,0.0,0.0,0.0
zapata,palabra,zapata,,0.0,,neutral,0.0,0.0,0.0,0.0
embajada,palabra,embajada,,0.0,,neutral,0.0,0.0,0.0,0.0
apostar,palabra,apostar,,0.0,,neutral,0.0,0.0,0.0,0.0
oportunista,palabra,oportunista,,0.0,,negativa,-1.0,0.0,1.0,1.0
excelencia,palabra,excelencia,,0.0,,positiva,1.0,1.0,0.0,1.0
orgullosamente,palabra,orgullosamente,,0.0,,neutral,0.0,0.0,0.0,0.0
pronostico,palabra,pronostico,,0.0,,neutral,0.0,0.0,0.0,0.0
alcance,palabra,alcance,,0.0,,neutral,0.0,0.0,0.0,0.0
agil,palabra,agil,,0.0,,positiva,1.0,1.0,0.0,1.0
lleve,palabra,lleve,,0.0,,neutral,0.0,0.0,0.0,0.0
planta,palabra,planta,,0.0,,neutral,0.0,0.0,0.0,0.0
olor,palabra,olor,Basura,0.7211,Basura,negativa,-1.0,0.0,1.0,1.0
raul,palabra,raul,,0.0,,neutral,0.0,0.0,0.0,0.0
tramitar,palabra,tramitar,,0.0,,neutral,0.0,0.0,0.0,0.0
samuel,palabra,samuel,,0.0,,neutral,0.0,0.0,0.0,0.0
conservador,palabra,conservador,,0.0,,negativa,-1.0,0.0,1.0,1.0
negativo,palabra,negativo,,0.0,,negativa,-1.0,0.0,1.0,1.0
pico,palabra,pico,,0.0,,negativa,-1.0,0.0,1.0,1.0
motivar,palabra,motivar,,0.0,,positiva,1.0,1.0,0.0,1.0
ines,palabra,ines,,0.0,,neutral,0.0,0.0,0.0,0.0
sor,palabra,sor,,0.0,,neutral,0.0,0.0,0.0,0.0
iluminado,palabra,iluminado,Alumbrado,0.5226,Alumbrado,neutral,0.0,0.0,0.0,1.0
senalado,palabra,senalado,,0.0,,neutral,0.0,0.0,0.0,0.0
comodo,palabra,comodo,,0.0,,positiva,1.0,1.0,0.0,1.0
fresco,palabra,fresco,,0.0,,positiva,1.0,1.0,0.0,1.0
insultar,palabra,insultar,,0.0,,negativa,-1.0,0.0,1.0,1.0
procesar,palabra,procesar,,0.0,,negativa,-1.0,0.0,1.0,1.0
mazatlan,palabra,mazatlan,,0.0,,neutral,0.0,0.0,0.0,0.0
secundario,palabra,secundario,,0.0,,positiva,1.0,1.0,0.0,1.0
lanza,palabra,lanza,,0.0,,neutral,0.0,0.0,0.0,0.0
visibilidad,palabra,visibilidad,Alumbrado,0.7991,Alumbrado,neutral,0.0,0.0,0.0,1.0
sonado,palabra,sonado,,0.0,,neutral,0.0,0.0,0.0,0.0
deber,palabra,deber,,0.0,,positiva,1.0,1.0,0.0,1.0
politico,palabra,politico,,0.0,,neutral,0.0,0.0,0.0,0.0
ley,palabra,ley,,0.0,,neutral,0.0,0.0,0.0,0.0
ciudadano,palabra,ciudadano,,0.0,,neutral,0.0,0.0,0.0,0.0
justicia,palabra,justicia,Morena,0.9435,Morena,positiva,1.0,1.0,0.0,1.0
respeto,palabra,respeto,,0.0,,neutral,0.0,0.0,0.0,0.0
derecho,palabra,derecho,,0.0,,positiva,1.0,1.0,0.0,1.0
defender,palabra,defender,,0.0,,positiva,1.0,1.0,0.0,1.0
exigir,palabra,exigir,,0.0,,neutral,0.0,0.0,0.0,0.0
derechos,palabra,derechos,,0.0,,neutral,0.0,0.0,0.0,0.0
humanos,palabra,humanos,,0.0,,neutral,0.0,0.0,0.0,0.0
respetar,palabra,respetar,,0.0,,positiva,1.0,1.0,0.0,1.0
permitir,palabra,permitir,,0.0,,neutral,0.0,0.0,0.0,0.0
judicial,palabra,judicial,,0.0,,neutral,0.0,0.0,0.0,0.0
reforma,palabra,reforma,,0.0,,positiva,1.0,1.0,0.0,1.0
animal,palabra,animal,,0.0,,neutral,0.0,0.0,0.0,0.0
investigar,palabra,investigar,Delitos,0.8049,Delitos,neutral,0.0,0.0,0.0,1.0
lograr,palabra,lograr,,0.0,,positiva,1.0,1.0,0.0,1.0
alzar,palabra,alzar,,0.0,,positiva,1.0,1.0,0.0,1.0
voz,palabra,voz,,0.0,,neutral,0.0,0.0,0.0,0.0
aplicar,palabra,aplicar,,0.0,,neutral,0.0,0.0,0.0,0.0
accidente,palabra,accidente,Vialidad,0.9494,Vialidad,negativa,-1.0,0.0,1.0,1.0
conductor,palabra,conductor,,0.0,,neutral,0.0,0.0,0.0,0.0
bravo,palabra,bravo,,0.0,,positiva,1.0,1.0,0.0,1.0
resultar,palabra,resultar,,0.0,,negativa,-1.0,0.0,1.0,1.0
maltrato,palabra,maltrato,,0.0,,negativa,-1.0,0.0,1.0,1.0
bastar,palabra,bastar,,0.0,,neutral,0.0,0.0,0.0,0.0
dano,palabra,dano,,0.0,,negativa,-1.0,0.0,1.0,1.0
electoral,palabra,electoral,,0.0,,neutral,0.0,0.0,0.0,0.0
funcionario,palabra,funcionario,,0.0,,neutral,0.0,0.0,0.0,0.0
medida,palabra,medida,,0.0,,neutral,0.0,0.0,0.0,0.0
constitucion,palabra,constitucion,,0.0,,neutral,0.0,0.0,0.0,0.0
juez,palabra,juez,,0.0,,neutral,0.0,0.0,0.0,0.0
gobernadora,palabra,gobernadora,,0.0,,neutral,0.0,0.0,0.0,0.0
echar,palabra,echar,,0.0,,neutral,0.0,0.0,0.0,0.0
resolver,palabra,resolver,,0.0,,neutral,0.0,0.0,0.0,0.0
permiso,palabra,permiso,,0.0,,neutral,0.0,0.0,0.0,0.0
parar,palabra,parar,Obras,0.7428,Obras,negativa,-1.0,0.0,1.0,1.0
juicio,palabra,juicio,,0.0,,neutral,0.0,0.0,0.0,0.0
dignidad,palabra,dignidad,,0.0,,positiva,1.0,1.0,0.0,1.0
imponer,palabra,imponer,,0.0,,negativa,-1.0,0.0,1.0,1.0
moral,palabra,moral,,0.0,,neutral,0.0,0.0,0.0,0.0
tribunal,palabra,tribunal,,0.0,,neutral,0.0,0.0,0.0,0.0
garcia,palabra,garcia,,0.0,,neutral,0.0,0.0,0.0,0.0
companero,palabra,companero,,0.0,,neutral,0.0,0.0,0.0,0.0
utilizar,palabra,utilizar,,0.0,,neutral,0.0,0.0,0.0,0.0
preso,palabra,preso,,0.0,,negativa,-1.0,0.0,1.0,1.0
prision,palabra,prision,,0.0,,negativa,-1.0,0.0,1.0,1.0
vehiculo,palabra,vehiculo,Vialidad,0.9325,Vialidad,neutral,0.0,0.0,0.0,1.0
via,palabra,via,,0.0,,neutral,0.0,0.0,0.0,0.0
ministro,palabra,ministro,,0.0,,neutral,0.0,0.0,0.0,0.0
conciencia,palabra,conciencia,,0.0,,neutral,0.0,0.0,0.0,0.0
